"DESTINATION","PREFIX","RATE"
"Sweden Mobile - Telenor",467310,"0,056"
"Sweden Mobile - Telenor",4673128,"0,056"
"Sweden Mobile - Telenor",467314,"0,056"
"Sweden Mobile - Telenor",467315,"0,056"
"Sweden Mobile - Telenor",467320,"0,056"
"Sweden Mobile - Telenor",467323,"0,056"
"Sweden Mobile - Telenor",467325,"0,056"
"Sweden Mobile - Telenor",467326,"0,056"
"Sweden Mobile - Telenor",467328,"0,056"
"Sweden Mobile - Telenor",46733,"0,056"
"Sweden Mobile - Telenor",467340,"0,056"
"Sweden Mobile - Telenor",467341,"0,056"
"Sweden Mobile - Telenor",467343,"0,056"
"Sweden Mobile - Telenor",467344,"0,056"
"Sweden Mobile - Telenor",4673457,"0,056"
"Sweden Mobile - Telenor",4673458,"0,056"
"Sweden Mobile - Telenor",4673462,"0,056"
"Sweden Mobile - Telenor",4673463,"0,056"
"Sweden Mobile - Telenor",4673464,"0,056"
"Sweden Mobile - Telenor",4673465,"0,056"
"Sweden Mobile - Telenor",4673466,"0,056"
"Sweden Mobile - Telenor",4673467,"0,056"
"Sweden Mobile - Telenor",4673468,"0,056"
"Sweden Mobile - Telenor",4673469,"0,056"
"Sweden Mobile - Telenor",4673475,"0,056"
"Sweden Mobile - Telenor",4673476,"0,056"
"Sweden Mobile - Telenor",4673477,"0,056"
"Sweden Mobile - Telenor",4673478,"0,056"
"Sweden Mobile - Telenor",4673479,"0,056"
"Sweden Mobile - Telenor",467348,"0,056"
"Sweden Mobile - Telenor",467349,"0,056"
"Sweden Mobile - Telenor",467385,"0,056"
"Sweden Mobile - Telenor",467386,"0,056"
"Sweden Mobile - Telenor",467388,"0,056"
"Sweden Mobile - Telenor",467615,"0,056"
"Sweden Mobile - Telenor",467635,"0,056"
"Sweden Mobile - Telenor",467636,"0,056"
"Sweden Mobile - Telenor",467637,"0,056"
"Sweden Mobile - Telenor",467660,"0,056"
"Sweden Mobile - Telenor",467661,"0,056"
"Sweden Mobile - Telenor",467662,"0,056"
"Sweden Mobile - Telenor",467663,"0,056"
"Sweden Mobile - Telenor",467664,"0,056"
"Sweden Mobile - Telenor",4676668,"0,056"
"Sweden Mobile - Telenor",4676669,"0,056"
"Sweden Mobile - Telenor",4676727,"0,056"
"Sweden Mobile - Telenor",467685,"0,056"
"Sweden Mobile - Telenor",467686,"0,056"
"Sweden Mobile - Telenor",467687,"0,056"
"Sweden Mobile - Telenor",467688,"0,056"
"Sweden Mobile - Telenor",467689,"0,056"
"Sweden Mobile - Telenor",467011,"0,056"
"Sweden Mobile - Telenor",46701994,"0,056"
"Sweden Mobile - Telenor",467190004,"0,056"
"Sweden Mobile - Telenor",467219,"0,056"
"Sweden Mobile - Telenor",46724,"0,056"
"Sweden Mobile - Telenor",4673125,"0,056"
"Sweden Mobile - Telenor",467324,"0,056"
"Sweden Mobile - Telenor",467342,"0,056"
"Sweden Mobile - Telia",46376,"0,056"
"Sweden Mobile - Telia",46518,"0,056"
"Sweden Mobile - Telia",46519,"0,056"
"Sweden Mobile - Telia",46673,"0,056"
"Sweden Mobile - Telia",467010,"0,056"
"Sweden Mobile - Telia",467012,"0,056"
"Sweden Mobile - Telia",467013,"0,056"
"Sweden Mobile - Telia",467017,"0,056"
"Sweden Mobile - Telia",467018,"0,056"
"Sweden Mobile - Telia",4670190,"0,056"
"Sweden Mobile - Telia",4670191,"0,056"
"Sweden Mobile - Telia",4670193,"0,056"
"Sweden Mobile - Telia",4670198,"0,056"
"Sweden Mobile - Telia",46702,"0,056"
"Sweden Mobile - Telia",46703,"0,056"
"Sweden Mobile - Telia",46705,"0,056"
"Sweden Mobile - Telia",46706,"0,056"
"Sweden Mobile - Telia",467190000,"0,056"
"Sweden Mobile - Telia",467191010,"0,056"
"Sweden Mobile - Telia",46720505,"0,056"
"Sweden Mobile - Telia",46720506,"0,056"
"Sweden Mobile - Telia",4672055,"0,056"
"Sweden Mobile - Telia",4672056,"0,056"
"Sweden Mobile - Telia",467206,"0,056"
"Sweden Mobile - Telia",467207,"0,056"
"Sweden Mobile - Telia",467210,"0,056"
"Sweden Mobile - Telia",467211,"0,056"
"Sweden Mobile - Telia",467220,"0,056"
"Sweden Mobile - Telia",467221,"0,056"
"Sweden Mobile - Telia",467222,"0,056"
"Sweden Mobile - Telia",467223,"0,056"
"Sweden Mobile - Telia",467224,"0,056"
"Sweden Mobile - Telia",46725,"0,056"
"Sweden Mobile - Telia",467270,"0,056"
"Sweden Mobile - Telia",467271,"0,056"
"Sweden Mobile - Telia",467272,"0,056"
"Sweden Mobile - Telia",467274,"0,056"
"Sweden Mobile - Telia",467280,"0,056"
"Sweden Mobile - Telia",467289,"0,056"
"Sweden Mobile - Telia",46730,"0,056"
"Sweden Mobile - Telia",467311,"0,056"
"Sweden Mobile - Telia",46731212,"0,056"
"Sweden Mobile - Telia",467316,"0,056"
"Sweden Mobile - Telia",4673173,"0,056"
"Sweden Mobile - Telia",4673174,"0,056"
"Sweden Mobile - Telia",4673175,"0,056"
"Sweden Mobile - Telia",467318,"0,056"
"Sweden Mobile - Telia",467329,"0,056"
"Sweden Mobile - Telia",4673456,"0,056"
"Sweden Mobile - Telia",467380,"0,056"
"Sweden Mobile - Telia",467381,"0,056"
"Sweden Mobile - Telia",467382,"0,056"
"Sweden Mobile - Telia",467384,"0,056"
"Sweden Mobile - Telia",467610,"0,056"
"Sweden Mobile - Telia",467611,"0,056"
"Sweden Mobile - Telia",467612,"0,056"
"Sweden Mobile - Telia",467613,"0,056"
"Sweden Mobile - Telia",4676670,"0,056"
"Sweden Mobile - Telia",4676671,"0,056"
"Sweden Mobile - Telia",4676672,"0,056"
"Sweden Mobile - Telia",4676673,"0,056"
"Sweden Mobile - Telia",4676674,"0,056"
"Sweden Mobile - Telia",4676677,"0,056"
"Sweden Mobile - Telia",467673,"0,056"
"Sweden Mobile - Telia",467676,"0,056"
"Sweden Mobile - Telia",467677,"0,056"
"Sweden Mobile - Telia",467678,"0,056"
"Sweden Mobile - Telia",467679,"0,056"
"Sweden Mobile - Telia",467681,"0,056"
"Sweden Mobile - Telia",467682,"0,056"
"Sweden Mobile - Telia",467683,"0,056"
"Sweden Mobile - Telia",467684,"0,056"
"Sweden Mobile - Telia",467273,"0,056"
"Sweden Mobile - Telia",46731211,"0,056"
"Sweden Mobile - Telia",467327,"0,056"
"Sweden Mobile - Telia",467383,"0,056"
"Sweden Mobile - Telia",467614,"0,056"
"Sweden Mobile - Telia",4676676,"0,056"
"Sweden Mobile - Telia",467680,"0,056"
"Switzerland",41,"0,0121"
"Switzerland - Corporate Numbers",4158,"0,0121"
"Switzerland Mobile - In+Phone",417730,"0,056"
"Switzerland Mobile - In+Phone",4177357,"0,056"
"Switzerland Mobile - In+Phone",418607730,"0,056"
"Switzerland Mobile - In+Phone",418607731,"0,056"
"Switzerland Mobile - In+Phone",4186077357,"0,056"
"Switzerland Mobile - In+Phone",417731,"0,056"
"Switzerland Mobile - Lycatel",417790,"0,056"
"Switzerland Mobile - Lycatel",417791,"0,056"
"Switzerland Mobile - Lycatel",417793,"0,056"
"Switzerland Mobile - Lycatel",417794,"0,056"
"Switzerland Mobile - Lycatel",418607790,"0,056"
"Switzerland Mobile - Lycatel",418607791,"0,056"
"Switzerland Mobile - Lycatel",418607792,"0,056"
"Switzerland Mobile - Lycatel",418607793,"0,056"
"Switzerland Mobile - Lycatel",418607794,"0,056"
"Switzerland Mobile - Lycatel",417792,"0,056"
"Switzerland Mobile - Orange",4186078,"0,056"
"Switzerland Mobile - Orange",4178,"0,056"
"Switzerland Mobile - Other",4174,"0,056"
"Switzerland Mobile - Other",417698,"0,056"
"Switzerland Mobile - Other",417699,"0,056"
"Switzerland Mobile - Other",4177,"0,056"
"Switzerland Mobile - Other",4179977,"0,056"
"Switzerland Mobile - Other",4179979,"0,056"
"Switzerland Mobile - Other",418607698,"0,056"
"Switzerland Mobile - Other",418607699,"0,056"
"Switzerland Mobile - Other",4186077,"0,056"
"Switzerland Mobile - Other",4186079977,"0,056"
"Switzerland Mobile - Other",4186079978,"0,056"
"Switzerland Mobile - Other",4179978,"0,056"
"Switzerland Mobile - Other",4186079979,"0,056"
"Switzerland Mobile - Sunrise",4176,"0,056"
"Switzerland Mobile - Sunrise",41772,"0,056"
"Switzerland Mobile - Sunrise",4186076,"0,056"
"Switzerland Mobile - Sunrise",41860772,"0,056"
"Switzerland Mobile - Swisscom Mobile",417700,"0,056"
"Switzerland Mobile - Swisscom Mobile",41774,"0,056"
"Switzerland Mobile - Swisscom Mobile",4179,"0,056"
"Switzerland Mobile - Swisscom Mobile",418607700,"0,056"
"Switzerland Mobile - Swisscom Mobile",41860774,"0,056"
"Switzerland Mobile - Swisscom Mobile",41860775,"0,056"
"Switzerland Mobile - Swisscom Mobile",4186079,"0,056"
"Switzerland Mobile - Swisscom Mobile",41775,"0,056"
"Syria",963,"0,2236"
"Syria Mobile",9639,"0,2236"
"Taiwan",886,"0,1175"
"Taiwan Mobile",8869,"0,1175"
"Tajikistan",992,"0,1175"
"Tajikistan Mobile",992501,"0,1175"
"Tajikistan Mobile",992505,"0,1175"
"Tajikistan Mobile",9929,"0,1175"
"Tanzania",255,"0,2236"
"Tanzania Mobile",25565,"0,2236"
"Tanzania Mobile",25568,"0,2236"
"Tanzania Mobile",2557,"0,2236"
"Tanzania Mobile",25561,"0,2236"
"Telenor Connexion Mobile",883120,"1,9989"
"Thailand",66,"0,1175"
"Thailand Mobile",669,"0,1175"
"Thailand Mobile",668,"0,1175"
"Thuraya",88216,"1,9989"
"Togo",228,"0,2236"
"Togo Mobile - Other",22888,"0,2236"
"Togo Mobile - Other",2289,"0,2236"
"Togo Mobile - Togocel",22890,"0,2236"
"Togo Mobile - Togocel",22892,"0,2236"
"Togo Mobile - Togocel",22891,"0,2236"
"Tokelau",690,"0,1175"
"Tonga",676,"0,1175"
"Tonga Mobile",67611,"0,1175"
"Tonga Mobile",67612,"0,1175"
"Tonga Mobile",67613,"0,1175"
"Tonga Mobile",67615,"0,1175"
"Tonga Mobile",67616,"0,1175"
"Tonga Mobile",67617,"0,1175"
"Tonga Mobile",67618,"0,1175"
"Tonga Mobile",67645,"0,1175"
"Tonga Mobile",67646,"0,1175"
"Tonga Mobile",67647,"0,1175"
"Tonga Mobile",67649,"0,1175"
"Tonga Mobile",67652,"0,1175"
"Tonga Mobile",67653,"0,1175"
"Tonga Mobile",67655,"0,1175"
"Tonga Mobile",67656,"0,1175"
"Tonga Mobile",67657,"0,1175"
"Tonga Mobile",67658,"0,1175"
"Tonga Mobile",67661,"0,1175"
"Tonga Mobile",67662,"0,1175"
"Tonga Mobile",67663,"0,1175"
"Tonga Mobile",67665,"0,1175"
"Tonga Mobile",67666,"0,1175"
"Tonga Mobile",67667,"0,1175"
"Tonga Mobile",67672,"0,1175"
"Tonga Mobile",67673,"0,1175"
"Tonga Mobile",67674,"0,1175"
"Tonga Mobile",67676,"0,1175"
"Tonga Mobile",67677,"0,1175"
"Tonga Mobile",67678,"0,1175"
"Tonga Mobile",67681,"0,1175"
"Tonga Mobile",67687,"0,1175"
"Tonga Mobile",67688,"0,1175"
"Tonga Mobile",67689,"0,1175"
"Tonga Mobile",67614,"0,1175"
"Tonga Mobile",67619,"0,1175"
"Tonga Mobile",67648,"0,1175"
"Tonga Mobile",67654,"0,1175"
"Tonga Mobile",67659,"0,1175"
"Tonga Mobile",67664,"0,1175"
"Tonga Mobile",67668,"0,1175"
"Tonga Mobile",67675,"0,1175"
"Tonga Mobile",67682,"0,1175"
"Trinidad and Tobago",1868,"0,1557"
"Trinidad and Tobago Mobile",18683,"0,142"
"Trinidad and Tobago Mobile",186840,"0,142"
"Trinidad and Tobago Mobile",186841,"0,142"
"Trinidad and Tobago Mobile",186842,"0,142"
"Trinidad and Tobago Mobile",186846,"0,142"
"Trinidad and Tobago Mobile",186847,"0,142"
"Trinidad and Tobago Mobile",186849,"0,142"
"Trinidad and Tobago Mobile",1868620,"0,142"
"Trinidad and Tobago Mobile",1868678,"0,142"
"Trinidad and Tobago Mobile",186868,"0,142"
"Trinidad and Tobago Mobile",18687,"0,142"
"Trinidad and Tobago Mobile",186829,"0,142"
"Trinidad and Tobago Mobile",186848,"0,142"
"Tunisia",216,"0,109"
"Tunisia Mobile - Orange",2165,"0,122"
"Tunisia Mobile - Other",21640,"0,122"
"Tunisia Mobile - Other",21641,"0,122"
"Tunisia Mobile - Other",2169,"0,122"
"Tunisia Mobile - Tunisiana",2162,"0,122"
"Turkey - Istanbul",90212,"0,029"
"Turkey - Istanbul",90216,"0,029"
"Turkey - Nomadic Services",90850,"0,029"
"Turkey - Other Networks",904549991,"0,029"
"Turkey - Other Networks",904562151,"0,029"
"Turkey - Other Networks",904564565,"0,029"
"Turkey - Other Networks",904569880,"0,029"
"Turkey - Other Networks",904569991,"0,029"
"Turkey - Other Networks",904582181,"0,029"
"Turkey - Other Networks",904584585,"0,029"
"Turkey - Other Networks",904589880,"0,029"
"Turkey - Other Networks",904589991,"0,029"
"Turkey - Other Networks",904623201,"0,029"
"Turkey - Other Networks",904624321,"0,029"
"Turkey - Other Networks",904624626,"0,029"
"Turkey - Other Networks",904626060,"0,029"
"Turkey - Other Networks",904629550,"0,029"
"Turkey - Other Networks",904629880,"0,029"
"Turkey - Other Networks",904629991,"0,029"
"Turkey - Other Networks",904642191,"0,029"
"Turkey - Other Networks",904644646,"0,029"
"Turkey - Other Networks",904649880,"0,029"
"Turkey - Other Networks",904649991,"0,029"
"Turkey - Other Networks",904662191,"0,029"
"Turkey - Other Networks",904664666,"0,029"
"Turkey - Other Networks",904669880,"0,029"
"Turkey - Other Networks",904669991,"0,029"
"Turkey - Other Networks",904722121,"0,029"
"Turkey - Other Networks",904722727,"0,029"
"Turkey - Other Networks",904729880,"0,029"
"Turkey - Other Networks",904729991,"0,029"
"Turkey - Other Networks",904742191,"0,029"
"Turkey - Other Networks",904742211,"0,029"
"Turkey - Other Networks",904749880,"0,029"
"Turkey - Other Networks",904749991,"0,029"
"Turkey - Other Networks",904762060,"0,029"
"Turkey - Other Networks",904762291,"0,029"
"Turkey - Other Networks",904769880,"0,029"
"Turkey - Other Networks",904769991,"0,029"
"Turkey - Other Networks",904782141,"0,029"
"Turkey - Other Networks",904782727,"0,029"
"Turkey - Other Networks",904789880,"0,029"
"Turkey - Other Networks",904789991,"0,029"
"Turkey - Other Networks",904822071,"0,029"
"Turkey - Other Networks",904822422,"0,029"
"Turkey - Other Networks",904829880,"0,029"
"Turkey - Other Networks",904829991,"0,029"
"Turkey - Other Networks",904842251,"0,029"
"Turkey - Other Networks",904844848,"0,029"
"Turkey - Other Networks",904849880,"0,029"
"Turkey - Other Networks",904849991,"0,029"
"Turkey - Other Networks",904862141,"0,029"
"Turkey - Other Networks",904864868,"0,029"
"Turkey - Other Networks",904869880,"0,029"
"Turkey - Other Networks",904869991,"0,029"
"Turkey - Other Networks",904882071,"0,029"
"Turkey - Other Networks",904884888,"0,029"
"Turkey - Other Networks",904889880,"0,029"
"Turkey - Other Networks",904889991,"0,029"
"Turkey - Other Networks",902569880,"0,029"
"Turkey - Other Networks",902569991,"0,029"
"Turkey - Other Networks",902582181,"0,029"
"Turkey - Other Networks",902582585,"0,029"
"Turkey - Other Networks",902582591,"0,029"
"Turkey - Other Networks",902584200,"0,029"
"Turkey - Other Networks",902586450,"0,029"
"Turkey - Other Networks",902589110,"0,029"
"Turkey - Other Networks",902589880,"0,029"
"Turkey - Other Networks",902589991,"0,029"
"Turkey - Other Networks",902622421,"0,029"
"Turkey - Other Networks",902622626,"0,029"
"Turkey - Other Networks",902623261,"0,029"
"Turkey - Other Networks",902624450,"0,029"
"Turkey - Other Networks",902626060,"0,029"
"Turkey - Other Networks",902629880,"0,029"
"Turkey - Other Networks",902629991,"0,029"
"Turkey - Other Networks",902629992,"0,029"
"Turkey - Other Networks",902629993,"0,029"
"Turkey - Other Networks",902629994,"0,029"
"Turkey - Other Networks",902629995,"0,029"
"Turkey - Other Networks",902642281,"0,029"
"Turkey - Other Networks",902642646,"0,029"
"Turkey - Other Networks",902646060,"0,029"
"Turkey - Other Networks",902646450,"0,029"
"Turkey - Other Networks",902649991,"0,029"
"Turkey - Other Networks",902662161,"0,029"
"Turkey - Other Networks",902662381,"0,029"
"Turkey - Other Networks",902663301,"0,029"
"Turkey - Other Networks",902669880,"0,029"
"Turkey - Other Networks",902669991,"0,029"
"Turkey - Other Networks",902722727,"0,029"
"Turkey - Other Networks",902724450,"0,029"
"Turkey - Other Networks",902726060,"0,029"
"Turkey - Other Networks",902729880,"0,029"
"Turkey - Other Networks",902729991,"0,029"
"Turkey - Other Networks",902742171,"0,029"
"Turkey - Other Networks",902746060,"0,029"
"Turkey - Other Networks",902749880,"0,029"
"Turkey - Other Networks",902749991,"0,029"
"Turkey - Other Networks",902762261,"0,029"
"Turkey - Other Networks",902762767,"0,029"
"Turkey - Other Networks",902769991,"0,029"
"Turkey - Other Networks",902822651,"0,029"
"Turkey - Other Networks",902822828,"0,029"
"Turkey - Other Networks",902822921,"0,029"
"Turkey - Other Networks",902826060,"0,029"
"Turkey - Other Networks",902829880,"0,029"
"Turkey - Other Networks",902842211,"0,029"
"Turkey - Other Networks",902842848,"0,029"
"Turkey - Other Networks",902846060,"0,029"
"Turkey - Other Networks",902849880,"0,029"
"Turkey - Other Networks",902849991,"0,029"
"Turkey - Other Networks",902862071,"0,029"
"Turkey - Other Networks",902869110,"0,029"
"Turkey - Other Networks",902869880,"0,029"
"Turkey - Other Networks",902869991,"0,029"
"Turkey - Other Networks",902882131,"0,029"
"Turkey - Other Networks",902882182,"0,029"
"Turkey - Other Networks",902889050,"0,029"
"Turkey - Other Networks",902889991,"0,029"
"Turkey - Other Networks",903129001,"0,029"
"Turkey - Other Networks",903129050,"0,029"
"Turkey - Other Networks",903129055,"0,029"
"Turkey - Other Networks",903129091,"0,029"
"Turkey - Other Networks",903129110,"0,029"
"Turkey - Other Networks",903129121,"0,029"
"Turkey - Other Networks",903129129,"0,029"
"Turkey - Other Networks",903129456,"0,029"
"Turkey - Other Networks",90312950,"0,029"
"Turkey - Other Networks",903129550,"0,029"
"Turkey - Other Networks",90312987,"0,029"
"Turkey - Other Networks",903129880,"0,029"
"Turkey - Other Networks",903129881,"0,029"
"Turkey - Other Networks",903129950,"0,029"
"Turkey - Other Networks",90312999,"0,029"
"Turkey - Other Networks",903182111,"0,029"
"Turkey - Other Networks",903189880,"0,029"
"Turkey - Other Networks",903189991,"0,029"
"Turkey - Other Networks",903222170,"0,029"
"Turkey - Other Networks",903222371,"0,029"
"Turkey - Other Networks",903222727,"0,029"
"Turkey - Other Networks",903222770,"0,029"
"Turkey - Other Networks",903223450,"0,029"
"Turkey - Other Networks",903229050,"0,029"
"Turkey - Other Networks",903229110,"0,029"
"Turkey - Other Networks",903229550,"0,029"
"Turkey - Other Networks",903229991,"0,029"
"Turkey - Other Networks",903229992,"0,029"
"Turkey - Other Networks",903229994,"0,029"
"Turkey - Other Networks",903229995,"0,029"
"Turkey - Other Networks",903242141,"0,029"
"Turkey - Other Networks",903243421,"0,029"
"Turkey - Other Networks",903243561,"0,029"
"Turkey - Other Networks",903246060,"0,029"
"Turkey - Other Networks",903249991,"0,029"
"Turkey - Other Networks",903262111,"0,029"
"Turkey - Other Networks",903263262,"0,029"
"Turkey - Other Networks",903269991,"0,029"
"Turkey - Other Networks",903283282,"0,029"
"Turkey - Other Networks",903288111,"0,029"
"Turkey - Other Networks",903289880,"0,029"
"Turkey - Other Networks",903289991,"0,029"
"Turkey - Other Networks",903322323,"0,029"
"Turkey - Other Networks",903323261,"0,029"
"Turkey - Other Networks",903323323,"0,029"
"Turkey - Other Networks",903326060,"0,029"
"Turkey - Other Networks",903329001,"0,029"
"Turkey - Other Networks",903329880,"0,029"
"Turkey - Other Networks",903329991,"0,029"
"Turkey - Other Networks",903382111,"0,029"
"Turkey - Other Networks",903383383,"0,029"
"Turkey - Other Networks",903389880,"0,029"
"Turkey - Other Networks",903389991,"0,029"
"Turkey - Other Networks",903422160,"0,029"
"Turkey - Other Networks",903422361,"0,029"
"Turkey - Other Networks",903423421,"0,029"
"Turkey - Other Networks",903426060,"0,029"
"Turkey - Other Networks",903429880,"0,029"
"Turkey - Other Networks",903429991,"0,029"
"Turkey - Other Networks",903442131,"0,029"
"Turkey - Other Networks",903443444,"0,029"
"Turkey - Other Networks",903449880,"0,029"
"Turkey - Other Networks",903449991,"0,029"
"Turkey - Other Networks",903462291,"0,029"
"Turkey - Other Networks",903462464,"0,029"
"Turkey - Other Networks",903466060,"0,029"
"Turkey - Other Networks",903469880,"0,029"
"Turkey - Other Networks",903469991,"0,029"
"Turkey - Other Networks",903483484,"0,029"
"Turkey - Other Networks",903488121,"0,029"
"Turkey - Other Networks",903489880,"0,029"
"Turkey - Other Networks",903489991,"0,029"
"Turkey - Other Networks",903522050,"0,029"
"Turkey - Other Networks",903522120,"0,029"
"Turkey - Other Networks",903522191,"0,029"
"Turkey - Other Networks",903522521,"0,029"
"Turkey - Other Networks",903526060,"0,029"
"Turkey - Other Networks",903529550,"0,029"
"Turkey - Other Networks",903529880,"0,029"
"Turkey - Other Networks",903529991,"0,029"
"Turkey - Other Networks",903542111,"0,029"
"Turkey - Other Networks",903543030,"0,029"
"Turkey - Other Networks",903543545,"0,029"
"Turkey - Other Networks",903549880,"0,029"
"Turkey - Other Networks",903549991,"0,029"
